City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
273,Los Llanos De Aridane,ES,2022-01-31 00:26:19,28.6585,-17.9182,58.75,75,20,7.0
274,Cidreira,BR,2022-01-31 00:26:19,-30.1811,-50.2056,73.74,71,4,18.92
275,Smirnykh,RU,2022-01-31 00:26:20,49.75,142.8333,6.4,80,89,6.46
276,Arlit,NE,2022-01-31 00:26:20,18.7369,7.3853,61.75,15,3,10.71
277,Wuwei,CN,2022-01-31 00:27:20,37.9281,102.6414,15.89,46,74,3.51
278,Calama,CL,2022-01-31 00:27:21,-22.4667,-68.9333,59.88,46,0,14.34
279,Clinton,US,2022-01-31 00:24:07,42.587,-82.9199,26.28,67,87,1.74
280,Wilmington,US,2022-01-31 00:27:21,34.2257,-77.9447,47.86,59,0,3.44
281,Carutapera,BR,2022-01-31 00:27:22,-1.195,-46.02,74.95,93,98,6.2
282,Ilulissat,GL,2022-01-31 00:27:22,69.2167,-51.1,3.22,55,84,20.71
283,Roebourne,AU,2022-01-31 00:27:23,-20.7833,117.1333,91.6,41,98,12.66
284,Neryungri,RU,2022-01-31 00:27:23,56.6709,124.6491,-12.57,98,100,6.06
285,Camacha,PT,2022-01-31 00:27:24,33.0833,-16.3333,61.56,82,20,17.27
286,De Aar,ZA,2022-01-31 00:27:24,-30.6497,24.0123,70.27,63,100,0.54
287,Houma,US,2022-01-31 00:27:25,29.5958,-90.7195,60.01,69,0,6.91
288,Geraldton,AU,2022-01-31 00:27:25,-28.7667,114.6,75.61,78,0,11.5
289,Sungaipenuh,ID,2022-01-31 00:27:25,-2.0833,101.3833,64.62,95,90,1.9
290,Harper,LR,2022-01-31 00:27:26,4.375,-7.7169,79.07,86,51,6.64
291,Fort Abbas,PK,2022-01-31 00:27:26,29.1925,72.8536,56.64,26,0,2.95
292,Tiksi,RU,2022-01-31 00:27:27,71.6872,128.8694,-19.01,100,97,4.03
293,Letlhakane,BW,2022-01-31 00:25:20,-21.4167,25.5833,70.72,78,98,13.82
294,Riyadh,SA,2022-01-31 00:27:27,24.6877,46.7219,53.74,42,0,9.75
295,Barao De Melgaco,BR,2022-01-31 00:27:28,-16.1944,-55.9675,75.72,96,100,4.16
296,Saint-Pierre,RE,2022-01-31 00:27:28,-21.3393,55.4781,78.48,78,75,10.36
297,Mocuba,MZ,2022-01-31 00:27:29,-16.8392,36.9856,70.47,98,12,1.86
298,Leningradskiy,RU,2022-01-31 00:27:29,69.3833,178.4167,-14.15,95,81,4.16
299,Sao Borja,BR,2022-01-31 00:27:29,-28.6606,-56.0044,78.94,30,8,1.28
300,Bowen,AU,2022-01-31 00:27:30,-20.0167,148.2333,77.22,71,25,9.8
301,Savigny-Le-Temple,FR,2022-01-31 00:27:31,48.5667,2.5833,44.98,83,100,10.36
302,Sharjah,AE,2022-01-31 00:26:15,25.3573,55.4033,68.25,72,0,5.75
303,Oktyabrskiy,RU,2022-01-31 00:27:32,54.4815,53.471,23.59,97,99,5.82
304,Nouakchott,MR,2022-01-31 00:23:19,18.0858,-15.9785,71.53,55,100,11.83
305,Yulara,AU,2022-01-31 00:27:32,-25.2406,130.9889,76.84,83,100,13.8
306,Alta Floresta,BR,2022-01-31 00:27:32,-9.8756,-56.0861,70.41,98,99,2.8
307,Urubicha,BO,2022-01-31 00:27:33,-15.3833,-62.95,72.39,98,32,3.47
308,Rio Verde De Mato Grosso,BR,2022-01-31 00:27:33,-18.9181,-54.8442,72.41,97,63,5.66
309,Itaituba,BR,2022-01-31 00:27:34,-4.2761,-55.9836,78.96,89,40,0.0
310,Pecos,US,2022-01-31 00:27:34,31.4229,-103.4932,65.23,27,0,4.61
311,Westport,US,2022-01-31 00:18:05,41.1415,-73.3579,24.62,55,1,1.99
312,Porto Santo,PT,2022-01-31 00:27:35,33.072,-16.3415,64.31,82,20,17.27
313,Ormiston,GB,2022-01-31 00:27:35,55.913,-2.9399,42.42,76,96,8.01
314,Darhan,MN,2022-01-31 00:27:36,49.4867,105.9228,-16.96,99,47,3.51
315,Kemijarvi,FI,2022-01-31 00:27:36,66.7131,27.4306,-0.69,98,100,2.28
316,Khoni,GE,2022-01-31 00:27:36,42.3226,42.4206,38.39,81,100,13.8
317,Petatlan,MX,2022-01-31 00:27:37,17.5167,-101.2667,84.0,59,0,4.47
318,Ayan,RU,2022-01-31 00:27:37,56.45,138.1667,1.65,67,100,15.66
319,Tsiroanomandidy,MG,2022-01-31 00:27:38,-18.7667,46.0333,68.05,91,7,2.93
320,Palu,ID,2022-01-31 00:26:12,-0.8917,119.8707,79.74,84,100,1.28
321,Amapa,BR,2022-01-31 00:27:38,1.0,-52.0,71.29,99,86,2.37
322,Maraba,BR,2022-01-31 00:28:39,-5.3686,-49.1178,73.31,95,92,0.54
323,Wanning,CN,2022-01-31 00:28:39,18.8003,110.3967,69.22,84,98,12.55
324,La Union,PE,2022-01-31 00:28:39,-5.4,-80.75,77.81,58,83,15.46
325,Hadejia,NG,2022-01-31 00:28:40,12.4498,10.0444,60.66,16,20,10.98
326,Sombrio,BR,2022-01-31 00:28:40,-29.1139,-49.6167,69.93,71,54,7.18
327,Thompson,CA,2022-01-31 00:26:36,55.7435,-97.8558,-0.24,85,20,3.44
328,Victoria,HK,2022-01-31 00:28:06,22.2855,114.1577,59.25,77,93,4.0
329,Tondano,ID,2022-01-31 00:28:41,1.3038,124.9112,73.49,79,96,4.76
330,Ulaangom,MN,2022-01-31 00:28:41,49.9811,92.0667,-25.96,93,92,3.06
331,Petropavlovsk-Kamchatskiy,RU,2022-01-31 00:28:42,53.0452,158.6483,18.19,79,75,8.95
332,Lamballe,FR,2022-01-31 00:28:42,48.4676,-2.5144,47.8,95,56,13.49
333,The Valley,AI,2022-01-31 00:28:43,18.217,-63.0578,78.66,74,5,11.61
334,Kirillov,RU,2022-01-31 00:28:43,59.863,38.3813,14.0,95,100,7.94
335,Korla,CN,2022-01-31 00:28:43,41.7597,86.1469,23.27,57,100,3.15
336,Lagoa,PT,2022-01-31 00:28:44,39.05,-27.9833,58.44,72,33,24.54
337,Saint George,US,2022-01-31 00:24:06,37.1041,-113.5841,61.63,17,0,1.99
338,Flinders,AU,2022-01-31 00:28:44,-34.5833,150.8552,85.17,67,11,5.01
339,Puerto Maldonado,PE,2022-01-31 00:28:45,-12.6,-69.1833,75.6,94,75,2.3
340,Nalut,LY,2022-01-31 00:28:45,30.3333,10.85,41.95,52,0,2.04
341,Awbari,LY,2022-01-31 00:28:46,26.5921,12.7805,45.25,49,0,4.47
342,Enshi,CN,2022-01-31 00:28:46,30.3,109.4833,37.69,97,97,0.74
343,Valverde Del Camino,ES,2022-01-31 00:28:46,37.5751,-6.7543,52.84,47,32,4.38
344,Bonavista,CA,2022-01-31 00:28:47,48.6499,-53.1147,37.11,75,100,34.27
345,Atasu,KZ,2022-01-31 00:28:47,48.6814,71.6433,14.68,96,100,8.68
346,Dinar,TR,2022-01-31 00:27:42,38.065,30.1656,35.38,99,100,1.7
347,Medicine Hat,CA,2022-01-31 00:26:04,50.0501,-110.6683,47.91,56,75,6.91
348,Ivankiv,UA,2022-01-31 00:28:48,50.9386,29.8943,32.25,94,100,15.26
349,Mana,GF,2022-01-31 00:28:48,5.6592,-53.7767,76.33,85,84,10.63
350,Jimma,ET,2022-01-31 00:28:49,7.6667,36.8333,60.13,52,53,1.07
351,Pori,FI,2022-01-31 00:28:49,61.4833,21.7833,23.07,93,100,8.05
352,Isiro,CD,2022-01-31 00:28:49,2.7739,27.616,66.74,36,95,1.86
353,Maceio,BR,2022-01-31 00:28:50,-9.6658,-35.7353,80.04,89,20,3.44
354,Madang,PG,2022-01-31 00:28:50,-5.2246,145.7966,82.65,72,93,5.57
355,Inverness,GB,2022-01-31 00:28:51,57.4791,-4.224,42.22,81,75,26.46
356,Batagay-Alyta,RU,2022-01-31 00:28:51,67.8006,130.4114,-22.02,94,63,2.71
357,Orsha,BY,2022-01-31 00:28:51,54.5153,30.4053,29.39,96,97,6.22
358,Cabedelo,BR,2022-01-31 00:28:52,-6.9811,-34.8339,79.47,75,11,11.01
359,Muncar,ID,2022-01-31 00:28:52,-8.4333,114.3333,78.55,86,100,2.26
360,Fare,PF,2022-01-31 00:28:52,-16.7,-151.0167,80.62,71,10,8.37
361,Lompoc,US,2022-01-31 00:28:53,34.6391,-120.4579,69.12,66,0,12.66
362,Volksrust,ZA,2022-01-31 00:28:53,-27.3654,29.8818,58.08,98,99,2.64
363,Muswellbrook,AU,2022-01-31 00:28:54,-32.2667,150.9,87.33,67,95,0.72
364,Russell,US,2022-01-31 00:28:54,32.3502,-85.1999,55.0,50,0,4.61
365,Portland,US,2022-01-31 00:25:58,45.5234,-122.6762,54.63,79,100,5.01
366,Lichinga,MZ,2022-01-31 00:28:55,-13.3128,35.2406,64.49,94,75,10.36
367,Tavares,US,2022-01-31 00:28:55,28.8042,-81.7256,51.71,38,0,1.01
368,Puerto Del Rosario,ES,2022-01-31 00:28:55,28.5004,-13.8627,62.35,72,0,14.97
369,Meadow Lake,US,2022-01-31 00:28:56,34.8014,-106.5436,45.12,68,100,1.43
370,Miramar,US,2022-01-31 00:29:56,25.9873,-80.2323,56.05,41,0,6.91
371,Katsuura,JP,2022-01-31 00:28:08,35.1333,140.3,46.18,47,100,12.53
372,Jaguaruana,BR,2022-01-31 00:29:57,-4.8339,-37.7811,79.05,80,79,8.55
373,Shawville,CA,2022-01-31 00:29:57,45.6001,-76.4827,9.82,96,80,2.19
374,Poronaysk,RU,2022-01-31 00:29:57,49.2167,143.1167,8.2,86,97,3.98
375,Sola,VU,2022-01-31 00:29:58,-13.8833,167.55,88.47,74,75,3.44
376,Hirara,JP,2022-01-31 00:29:58,24.8,125.2833,60.66,58,75,13.8
377,Luena,AO,2022-01-31 00:29:59,-11.7833,19.9167,63.27,77,100,3.94
378,Marrakesh,MA,2022-01-31 00:29:59,31.6315,-8.0083,68.07,40,75,12.66
379,Goderich,CA,2022-01-31 00:29:59,43.7501,-81.7165,25.92,68,71,4.61
380,Nizwa,OM,2022-01-31 00:30:00,22.9333,57.5333,65.82,45,0,0.92
381,Sembakung,ID,2022-01-31 00:30:00,3.8167,117.25,80.53,96,100,1.57
382,Arequipa,PE,2022-01-31 00:28:23,-16.3989,-71.535,55.47,82,100,10.36
383,Chapais,CA,2022-01-31 00:30:01,49.7834,-74.8492,-4.22,93,98,6.73
384,Ahipara,NZ,2022-01-31 00:30:02,-35.1667,173.1667,75.83,55,100,14.56
385,Mizdah,LY,2022-01-31 00:30:03,31.4451,12.9801,42.51,67,0,7.38
386,Andenes,NO,2022-01-31 00:30:04,69.3143,16.1194,26.58,93,20,13.8
387,Kaili,ID,2022-01-31 00:30:05,-3.4626,120.2147,76.62,64,100,1.81
388,Ossora,RU,2022-01-31 00:30:05,59.2353,163.0719,26.58,92,100,32.28
389,Outlook,CA,2022-01-31 00:30:06,51.5001,-107.0513,26.29,91,100,4.59
390,College,US,2022-01-31 00:30:07,64.8569,-147.8028,-7.78,74,20,0.0
391,Grand-Lahou,CI,2022-01-31 00:30:08,5.1367,-5.0242,78.06,89,59,3.91
392,Gardner,US,2022-01-31 00:30:08,42.5751,-71.9981,9.88,74,11,3.67
393,Balvi,LV,2022-01-31 00:30:09,57.1313,27.2658,28.18,99,100,1.61
394,Bentonville,US,2022-01-31 00:27:17,36.3728,-94.2088,50.22,40,1,0.0
395,Raudeberg,NO,2022-01-31 00:30:09,61.9875,5.1352,32.67,68,100,1.01
396,Nago,JP,2022-01-31 00:30:10,26.5881,127.9761,59.16,59,86,15.79
397,Tiarei,PF,2022-01-31 00:30:10,-17.5333,-149.3333,86.02,74,85,10.49
398,Sunbury,AU,2022-01-31 00:30:11,-37.5833,144.7333,86.68,64,20,3.0
399,Zhob,PK,2022-01-31 00:30:11,31.3411,69.4481,46.87,46,0,6.78
400,Krasnoye,UA,2022-01-31 00:30:12,49.9145,24.6134,34.95,86,100,26.15
401,Soller,ES,2022-01-31 00:30:12,39.7662,2.7152,51.35,48,0,5.1
402,Jertih,MY,2022-01-31 00:30:13,5.7336,102.4897,73.27,75,94,3.0
403,Pastavy,BY,2022-01-31 00:30:13,55.1168,26.8326,28.81,99,100,4.92
404,Lasa,IT,2022-01-31 00:30:13,46.6166,10.7002,42.26,36,4,5.37
405,Minab,IR,2022-01-31 00:30:14,27.1467,57.0801,58.5,78,0,2.21
406,Nabire,ID,2022-01-31 00:30:14,-3.3667,135.4833,81.14,69,100,1.25
407,Santa Rosa,PH,2022-01-31 00:29:03,14.3122,121.1114,84.09,71,74,12.26
408,Bathsheba,BB,2022-01-31 00:30:15,13.2167,-59.5167,77.61,73,75,10.36
409,Puerto Escondido,MX,2022-01-31 00:30:15,15.85,-97.0667,77.2,81,0,4.34
410,Tucuman,AR,2022-01-31 00:30:15,-26.8241,-65.2226,75.2,88,100,2.3
411,Bandundu,CD,2022-01-31 00:30:16,-3.3167,17.3667,74.55,82,91,3.11
412,General Jose Eduvigis Diaz,PY,2022-01-31 00:30:16,-27.1667,-58.4167,86.04,30,0,3.51
413,Shetpe,KZ,2022-01-31 00:30:17,44.1667,52.1167,34.95,93,98,7.14
414,Bonnyville,CA,2022-01-31 00:30:17,54.2668,-110.735,31.8,97,100,2.35
415,Nueva Loja,EC,2022-01-31 00:30:18,0.0847,-76.8828,74.62,87,100,3.8
416,Saint-Ambroise,CA,2022-01-31 00:30:18,48.5501,-71.3324,5.54,98,90,2.89
417,Antalaha,MG,2022-01-31 00:31:19,-14.9003,50.2788,75.33,86,12,7.18
418,Teknaf,BD,2022-01-31 00:31:19,20.8624,92.3058,57.49,67,70,7.78
419,Ust-Omchug,RU,2022-01-31 00:31:20,61.15,149.6333,-6.5,97,100,8.1
420,San Juan,AR,2022-01-31 00:28:28,-31.5375,-68.5364,88.81,26,2,14.0
421,Shirokovskiy,RU,2022-01-31 00:31:20,58.8424,57.7832,8.96,98,100,2.42
422,Plettenberg Bay,ZA,2022-01-31 00:31:20,-34.0527,23.3716,68.54,91,96,0.94
423,Fortuna Foothills,US,2022-01-31 00:31:21,32.6578,-114.4119,73.49,13,0,0.0
424,Hamilton,US,2022-01-31 00:27:07,39.1834,-84.5333,32.85,70,1,1.01
425,Juan Lacaze,UY,2022-01-31 00:31:21,-34.4342,-57.4381,71.11,58,0,8.59
426,Namatanai,PG,2022-01-31 00:31:22,-3.6667,152.4333,84.15,72,97,4.68
427,Piterka,RU,2022-01-31 00:31:22,50.6803,47.4454,19.18,96,100,8.75
428,Lahij,YE,2022-01-31 00:31:23,13.1667,44.5833,69.57,82,100,7.27
429,Conceicao Do Araguaia,BR,2022-01-31 00:31:23,-8.2578,-49.2647,72.79,94,100,3.29
430,Quelimane,MZ,2022-01-31 00:31:23,-17.8786,36.8883,76.95,94,40,0.0
431,Sinnamary,GF,2022-01-31 00:31:24,5.3833,-52.95,76.59,86,60,12.1
432,Barcelos,PT,2022-01-31 00:31:24,41.5388,-8.6151,47.84,62,0,3.83
433,Inhambane,MZ,2022-01-31 00:31:25,-23.865,35.3833,73.9,82,19,6.02
434,Gazanjyk,TM,2022-01-31 00:31:25,39.2446,55.5154,40.51,63,10,5.28
435,Petawawa,CA,2022-01-31 00:31:24,45.9001,-77.3328,3.78,75,97,2.57
436,Pemangkat,ID,2022-01-31 00:31:26,1.1667,108.9667,78.28,84,100,6.82
437,Aqtobe,KZ,2022-01-31 00:28:29,50.2797,57.2072,24.89,86,100,13.42
438,Quimper,FR,2022-01-31 00:31:26,48.0,-4.1,51.6,100,100,11.5
439,Braganca Paulista,BR,2022-01-31 00:31:27,-22.94,-46.5556,66.76,97,95,1.7
440,Bulawayo,ZW,2022-01-31 00:31:27,-20.15,28.5833,61.86,88,58,9.66
441,Ancud,CL,2022-01-31 00:31:28,-41.8697,-73.8203,58.53,70,32,7.96
442,Zimovniki,RU,2022-01-31 00:31:28,47.1483,42.4633,32.76,87,100,17.13
443,Yuxia,CN,2022-01-31 00:31:28,34.0615,108.6291,27.21,36,13,1.79
444,Middleton,GB,2022-01-31 00:26:38,53.55,-2.2,45.39,86,94,24.43
445,Singuilucan,MX,2022-01-31 00:31:29,19.9667,-98.5167,51.8,55,2,4.65
446,Bertoua,CM,2022-01-31 00:29:17,4.5833,13.6833,67.35,31,93,3.29
447,Lethem,GY,2022-01-31 00:31:30,3.3803,-59.7968,81.57,56,47,11.48
448,Aksu,CN,2022-01-31 00:31:30,41.1231,80.2644,20.95,59,2,2.04
449,Kungurtug,RU,2022-01-31 00:31:31,50.5994,97.5228,-24.14,97,19,1.48
450,Lavrentiya,RU,2022-01-31 00:28:12,65.5833,-171.0,-5.85,92,31,3.94
451,Santa Rosa De Lima,SV,2022-01-31 00:31:31,13.6247,-87.8936,86.05,56,0,7.67
452,Marsa Matruh,EG,2022-01-31 00:31:32,31.3525,27.2453,56.71,71,16,23.26
453,Kouango,CF,2022-01-31 00:31:32,4.9934,19.9619,72.82,25,22,2.68
454,Pompeu,BR,2022-01-31 00:29:53,-19.2244,-44.9353,68.13,88,100,1.72
455,Khasan,RU,2022-01-31 00:31:33,42.4308,130.6434,20.75,44,0,16.82
456,Omsukchan,RU,2022-01-31 00:31:33,62.5333,155.8,-12.86,98,83,6.13
457,Englewood,US,2022-01-31 00:27:09,39.6478,-104.9878,48.85,37,20,6.91
458,Kenora,CA,2022-01-31 00:31:34,49.8167,-94.4337,15.19,79,75,10.36
459,Willmar,US,2022-01-31 00:31:35,45.1219,-95.0433,17.28,79,77,8.05
460,Concepcion,CL,2022-01-31 00:31:35,-36.827,-73.0498,57.97,69,0,7.52
461,Rorvik,NO,2022-01-31 00:31:35,64.8621,11.2373,36.05,52,100,4.25
462,Laguna,US,2022-01-31 00:31:36,38.421,-121.4238,63.43,55,0,1.01
463,Nambucca Heads,AU,2022-01-31 00:31:36,-30.65,153.0,85.17,72,10,9.26
464,Cedar City,US,2022-01-31 00:30:28,37.6775,-113.0619,45.57,26,0,0.0
465,Pasighat,IN,2022-01-31 00:32:37,28.0667,95.3333,51.24,61,5,2.64
466,Palora,EC,2022-01-31 00:32:37,-1.7,-77.9333,66.6,94,100,2.68
467,Diamantino,BR,2022-01-31 00:32:38,-14.4086,-56.4461,71.92,97,100,8.55
468,Buin,CL,2022-01-31 00:32:38,-33.7333,-70.75,75.74,65,0,3.2
469,Sikonge,TZ,2022-01-31 00:32:39,-5.6333,32.7667,64.0,98,100,5.48
470,Qaqortoq,GL,2022-01-31 00:32:39,60.7167,-46.0333,21.7,86,100,19.75
471,Makakilo City,US,2022-01-31 00:32:39,21.3469,-158.0858,79.12,53,100,14.97
472,Kenai,US,2022-01-31 00:32:40,60.5544,-151.2583,24.03,83,0,0.0
473,Tazovskiy,RU,2022-01-31 00:32:14,67.4667,78.7,-3.86,97,100,8.99
474,Liverpool,GB,2022-01-31 00:28:08,53.4106,-2.9779,46.69,78,75,15.99
475,Tianpeng,CN,2022-01-31 00:32:40,30.9866,103.9393,32.47,72,100,1.28
476,Santa Lucia,ES,2022-01-31 00:32:41,27.9117,-15.5407,52.92,72,0,2.3
477,Shumyachi,RU,2022-01-31 00:32:41,53.8583,32.4242,29.66,97,100,6.67
478,Kholtoson,RU,2022-01-31 00:32:42,50.2981,103.3097,-13.09,96,27,3.62
479,Garissa,KE,2022-01-31 00:32:42,-0.4536,39.6401,75.78,74,72,8.48
480,Dhidhdhoo,MV,2022-01-31 00:32:43,6.8833,73.1,81.25,76,23,8.95
481,Kytmanovo,RU,2022-01-31 00:32:43,53.4593,85.4479,-7.6,100,92,2.19
482,Rafai,CF,2022-01-31 00:32:44,4.95,23.9167,69.44,31,16,3.69
483,Murgab,TM,2022-01-31 00:32:44,37.4966,61.9714,33.67,80,0,4.61
484,Koslan,RU,2022-01-31 00:32:45,63.4564,48.8989,-2.13,100,99,3.38
485,Esqueda,MX,2022-01-31 00:32:45,30.7167,-109.5833,54.5,25,0,8.01
486,Bumba,CD,2022-01-31 00:32:45,2.1833,22.4667,70.84,39,100,1.95
487,Kita,ML,2022-01-31 00:32:46,13.0349,-9.4895,75.0,13,10,5.91
488,Nakhon Phanom,TH,2022-01-31 00:32:46,17.3333,104.4167,67.8,71,55,8.68
489,Porto Nacional,BR,2022-01-31 00:32:47,-10.7081,-48.4172,78.8,93,100,1.68
490,Conakry,GN,2022-01-31 00:28:15,9.538,-13.6773,80.67,83,20,4.61
491,Indramayu,ID,2022-01-31 00:32:47,-6.3264,108.32,79.86,83,100,7.49
492,Namibe,AO,2022-01-31 00:32:48,-15.1961,12.1522,70.92,77,83,6.67
493,Miraflores,MX,2022-01-31 00:32:49,19.2167,-98.8083,69.03,60,18,5.23
494,Youghal,IE,2022-01-31 00:32:49,51.95,-7.8506,44.67,93,72,19.71
495,Vetluga,RU,2022-01-31 00:32:49,57.8557,45.781,11.44,97,89,4.88
496,Uige,AO,2022-01-31 00:32:50,-7.6087,15.0613,65.46,99,98,1.14
497,Vanavara,RU,2022-01-31 00:32:50,60.34,102.2797,-16.65,100,100,2.06
498,Stadtallendorf,DE,2022-01-31 00:32:50,50.8333,9.0167,37.13,85,100,10.02
499,Henties Bay,NA,2022-01-31 00:32:51,-22.116,14.2845,66.85,80,93,7.4
500,Sfantu Gheorghe,RO,2022-01-31 00:32:35,45.8667,25.7833,33.66,93,100,17.69
501,Moose Factory,CA,2022-01-31 00:32:52,51.2585,-80.6094,-11.2,70,40,8.05
502,Celestun,MX,2022-01-31 00:32:52,20.8667,-90.4,67.73,62,0,13.51
503,Prado,BR,2022-01-31 00:32:53,-17.3411,-39.2208,78.76,86,44,12.1
504,Misratah,LY,2022-01-31 00:32:53,32.3754,15.0925,54.7,72,0,15.43
505,Utiel,ES,2022-01-31 00:32:54,39.5667,-1.2,46.31,27,3,5.12
506,El Alto,PE,2022-01-31 00:32:54,-4.2714,-81.2147,69.89,79,100,7.9
507,Alice Springs,AU,2022-01-31 00:32:04,-23.7,133.8833,76.55,94,75,9.22
508,Portales,US,2022-01-31 00:32:55,34.1862,-103.3344,50.99,26,100,8.5
509,Hami,CN,2022-01-31 00:33:55,42.8,93.45,21.13,43,78,1.59
510,Nyazepetrovsk,RU,2022-01-31 00:33:55,56.0531,59.6028,4.06,98,85,2.39
511,Vilyuysk,RU,2022-01-31 00:33:56,63.7553,121.6247,-26.48,99,92,4.45
512,Balakliya,UA,2022-01-31 00:33:56,49.4627,36.8595,32.83,89,98,15.1
513,Uri,IN,2022-01-31 00:33:57,34.0833,74.0333,37.9,69,90,6.04
514,Berlevag,NO,2022-01-31 00:33:57,70.8578,29.0864,29.43,66,75,8.32
515,Osmena,PH,2022-01-31 00:33:57,10.5208,119.9258,80.51,77,94,4.14
516,Shaoxing,CN,2022-01-31 00:33:58,30.011,120.5715,37.94,72,100,0.43
517,Margate,GB,2022-01-31 00:33:41,51.3813,1.3862,46.96,84,60,8.01
518,Nanganga,TZ,2022-01-31 00:33:58,-10.3833,39.15,71.17,97,69,1.95
519,Owando,CG,2022-01-31 00:33:59,-0.4819,15.8999,70.93,47,75,3.29
520,Kaka,TM,2022-01-31 00:34:00,37.3482,59.6143,38.98,64,0,5.99
521,Chunoyar,RU,2022-01-31 00:34:00,57.4467,97.3217,-9.27,100,99,1.12
522,Altay,CN,2022-01-31 00:34:01,47.8667,88.1167,3.11,55,67,6.93
523,Puerto Cabezas,NI,2022-01-31 00:34:01,14.0351,-83.3888,73.47,78,4,15.14
524,Kindu,CD,2022-01-31 00:34:02,-2.95,25.95,70.88,94,100,3.06
525,Vernon,CA,2022-01-31 00:31:14,50.2581,-119.2691,33.98,74,100,1.99
526,Catalina,US,2022-01-31 00:34:02,32.5056,-110.9211,64.89,28,0,1.01
527,Ola,RU,2022-01-31 00:33:11,59.5833,151.2833,7.84,79,100,14.29
528,Esso,RU,2022-01-31 00:34:03,55.9333,158.7,18.41,94,100,6.11
529,Cradock,ZA,2022-01-31 00:34:04,-32.1642,25.6192,76.66,48,100,2.71
530,La Paz,BO,2022-01-31 00:34:04,-16.5,-68.15,51.78,87,75,5.75
531,Marzuq,YE,2022-01-31 00:34:04,14.4,46.4667,58.64,82,93,4.94
532,Lithgow,AU,2022-01-31 00:34:05,-33.4833,150.15,77.47,65,39,0.36
533,Jinka,ET,2022-01-31 00:34:05,5.65,36.65,65.79,33,100,1.39
534,Mandalgovi,MN,2022-01-31 00:34:06,45.7625,106.2708,-0.54,77,8,7.34
535,Narrabri,AU,2022-01-31 00:34:06,-30.3167,149.7833,87.53,59,44,3.0
536,Sistranda,NO,2022-01-31 00:34:06,63.7256,8.834,31.89,72,100,8.28
537,Somerset,US,2022-01-31 00:34:07,40.5668,-74.5496,24.12,59,0,1.01
538,Manado,ID,2022-01-31 00:34:07,1.487,124.8455,84.97,74,20,2.3
539,Kefar Yona,IL,2022-01-31 00:34:07,32.3167,34.9351,49.24,68,100,5.21
540,Coihaique,CL,2022-01-31 00:31:26,-45.5752,-72.0662,51.75,58,40,8.05
541,Minsk,BY,2022-01-31 00:34:08,53.9,27.5667,29.95,98,100,6.98
542,Okha,RU,2022-01-31 00:34:08,53.5739,142.9478,10.94,92,100,21.41
543,Tauranga,NZ,2022-01-31 00:31:00,-37.6861,176.1667,84.74,42,27,5.01
544,Longyan,CN,2022-01-31 00:34:09,25.1072,117.0225,45.28,70,100,2.64
545,Sabang,ID,2022-01-31 00:34:09,5.8933,95.3214,80.89,76,95,7.87
546,Port Hedland,AU,2022-01-31 00:34:10,-20.3167,118.5667,87.85,66,100,10.36
547,Poum,NC,2022-01-31 00:34:10,-20.2333,164.0167,80.49,74,100,9.78
548,Turukhansk,RU,2022-01-31 00:34:11,65.8167,87.9833,-1.84,93,99,10.8
